iter	Passed	Remaining
893	9559	1133
894	9578	1123
895	9726	1128
896	9764	1121
897	9787	1111
898	9793	1100
899	9798	1088
900	9828	1079
901	9837	1068
902	9844	1057
903	9852	1046
904	9860	1035
905	9871	1024
906	9885	1013
907	9889	1002
908	9912	992
909	9937	982
910	9970	974
911	9991	964
912	9997	952
913	10021	942
914	10026	931
915	10048	921
916	10059	910
917	10069	899
918	10094	889
919	10111	879
920	10128	868
921	10149	858
922	10202	851
923	10242	842
924	10251	831
925	10292	822
926	10307	811
927	10381	805
928	10387	793
929	10424	784
930	10451	774
931	10482	764
932	10508	754
933	10515	743
934	10538	732
935	10547	721
936	10602	712
937	10632	702
938	10638	691
939	10659	680
940	10673	669
941	10704	659
942	10740	649
943	10764	638
944	10787	627
945	10832	618
946	10896	609
947	10948	600
948	10952	588
949	10979	577
950	10982	565
951	11006	554
952	11014	543
953	11038	532
954	11048	520
955	11052	508
956	11060	496
957	11074	485
958	11082	473
959	11106	462
960	11174	453
961	11199	442
962	11228	431
963	11246	419
964	11262	408
965	11266	396
966	11277	384
967	11308	373
968	11316	362
969	11328	350
970	11344	338
971	11371	327
972	11377	315
973	11395	304
974	11402	292
975	11426	280
976	11430	269
977	11436	257
978	11440	245
979	11454	233
980	11485	222
981	11543	211
982	11580	200
983	11592	188
984	11613	176
985	11622	165
986	11636	153
987	11653	141
988	11680	129
989	11683	118
990	11708	106
991	11802	95
992	11835	83
993	11847	71
994	11877	59
995	11889	47
996	11895	35
997	11901	23
998	11912	11
999	11928	0
